code,name,market,unknown1,unknown2,unknown3,price,bonus1,bonus2
000572,海马汽车,0,100,595,2,2.190,6874,6811
000573,粤宏远Ａ,0,100,111,2,2.960,6817,6678
000576,广东甘化,0,100,1284,2,5.480,6873,6804
000581,威孚高科,0,100,225,2,17.490,6828,6814
000582,北部湾港,0,100,76,2,7.190,6874,6801
000584,哈工智能,0,100,405,2,6.850,6782,6782
000585,*ST东电,0,100,152,2,1.970,6816,6663
000586,汇源通信,0,100,244,2,7.470,6814,4239
000587,金洲慈航,0,100,2721,2,2.780,6816,6583
000589,黔轮胎Ａ,0,100,197,2,3.280,6867,6544
000590,启迪古汉,0,100,65,2,7.060,6815,6450
000591,太阳能,0,100,521,2,2.860,6874,6737
000592,平潭发展,0,100,590,2,2.250,6830,6830
000593,大通燃气,0,100,1102,2,8.340,6817,6817
000595,宝塔实业,0,100,220,2,2.980,6864,6807
000596,古井贡酒,0,100,175,2,63.920,6874,6726
000597,东北制药,0,100,73,2,11.240,6816,6816
000598,兴蓉环境,0,100,396,2,4.040,6813,6746
000599,青岛双星,0,100,114,2,3.950,6814,6814
000600,建投能源,0,100,213,2,4.160,6811,6704
000601,韶能股份,0,100,253,2,3.560,6871,6817
000603,盛达矿业,0,100,406,2,7.820,6869,6803
000605,渤海股份,0,100,72,2,7.050,6803,6759
000606,顺利办,0,100,1340,2,6.400,6824,6776
000607,华媒控股,0,100,59,2,3.460,6857,6759
000608,阳光股份,0,100,180,2,3.900,6804,6727
000609,中迪投资,0,100,155,2,4.400,6873,6816
000610,西安旅游,0,100,230,2,5.540,6874,6857
000611,天首发展,0,100,41,2,5.370,6865,6592
000612,焦作万方,0,100,107,2,3.910,6874,6815
000613,大东海A,0,100,492,2,7.550,6874,6606
000615,京汉股份,0,100,184,2,5.210,6874,6873
000616,海航投资,0,100,2555,2,2.760,6817,6817
000617,中油资本,0,100,76,2,10.390,6874,6751
000619,海螺型材,0,100,81,2,5.510,6867,6373
000620,新华联,0,100,863,2,3.940,6815,6759
000622,恒立实业,0,100,403,2,3.770,6816,5879
000623,吉林敖东,0,100,364,2,15.160,6874,6856
000625,长安汽车,0,100,775,2,6.250,6828,6753
000626,远大控股,0,100,63,2,5.980,6817,6544
000627,天茂集团,0,100,940,2,6.100,6863,6844
000628,高新发展,0,100,125,2,8.950,6790,6659
000629,攀钢钒钛,0,100,13380,2,3.740,6873,6810
000630,铜陵有色,0,100,1693,2,2.050,6816,6816
000631,顺发恒业,0,100,256,2,2.800,6870,6697
000632,三木集团,0,100,152,2,3.570,6871,5959
000633,合金投资,0,100,269,2,3.830,6871,6808
000635,英 力 特,0,100,289,2,9.110,6873,6856
000636,风华高科,0,100,2789,2,13.570,6807,6725
000637,茂化实华,0,100,82,2,3.540,6809,6753
000638,万方发展,0,100,162,2,4.330,6821,4847
000639,西王食品,0,100,136,2,7.380,6873,6810
000650,仁和药业,0,100,1680,2,7.280,6815,6738
000651,格力电器,0,100,2484,2,39.100,6817,6817
000652,泰达股份,0,100,287,2,2.700,6871,6817
000655,*ST金岭,0,100,96,2,3.170,6874,5276
000656,金科股份,0,100,967,2,5.520,6867,6810
000657,中钨高新,0,100,173,2,5.190,6871,6871
000659,珠海中富,0,100,1241,2,3.110,6816,4570
000661,长春高新,0,100,191,2,172.790,6870,6808
000662,天夏智慧,0,100,1303,2,7.660,6863,6814
000663,永安林业,0,100,56,2,5.970,6872,6872
000665,湖北广电,0,100,120,2,6.510,6871,6815
000666,经纬纺机,0,100,245,2,18.080,6872,6718
000667,美好置业,0,100,352,2,2.170,6866,6754
000668,荣丰控股,0,100,145,2,8.400,6873,6733
000669,金鸿控股,0,100,2069,2,7.140,6817,6817
000670,盈方微,0,100,884,2,3.060,6817,6817
000671,阳 光 城,0,100,1161,2,5.180,6874,6811
000672,上峰水泥,0,100,751,2,8.780,6873,6810
000673,当代东方,0,100,1685,2,5.070,6811,6811
000676,智度股份,0,100,151,2,10.020,6867,6801
000677,恒天海龙,0,100,283,2,2.750,6872,6811
000678,襄阳轴承,0,100,51,2,4.820,6874,6325
000679,大连友谊,0,100,348,2,3.540,6827,6817
000680,山推股份,0,100,306,2,3.210,6817,6817
000681,视觉中国,0,100,236,2,22.850,6822,6816
000682,东方电子,0,100,115,2,3.060,6809,6809
000683,远兴能源,0,100,1253,2,2.460,6874,6804
000685,中山公用,0,100,373,2,6.880,6874,6803
000686,东北证券,0,100,1438,2,6.410,6804,6732
000687,华讯方舟,0,100,182,2,6.030,6831,6831
000688,国城矿业,0,100,130,2,11.820,6872,6746
000690,宝新能源,0,100,328,2,6.210,6817,6817
000691,亚太实业,0,100,288,2,3.530,6815,4274
000692,惠天热电,0,100,176,2,2.500,6874,6395
000695,滨海能源,0,100,23,2,8.290,6810,5795
000697,炼石有色,0,100,321,2,12.950,6864,6667
000698,沈阳化工,0,100,143,2,3.830,6873,6374
000700,模塑科技,0,100,97,2,2.940,6862,6814
000701,厦门信达,0,100,156,2,5.700,6874,6748
000702,正虹科技,0,100,72,2,4.950,6873,6445
000703,恒逸石化,0,100,2540,2,12.770,6870,6827
000705,浙江震元,0,100,65,2,6.030,6821,6795
000707,*ST双环,0,100,359,2,2.480,6874,6087
000708,大冶特钢,0,100,114,2,9.180,6874,6733
000709,河钢股份,0,100,2313,2,3.100,6873,6816
000710,贝瑞基因,0,100,107,2,32.220,6869,6808
000711,京蓝科技,0,100,416,2,6.580,6866,6866
000712,锦龙股份,0,100,1142,2,9.890,6817,6817
000713,丰乐种业,0,100,201,2,4.520,6821,6544
000715,中兴商业,0,100,44,2,5.590,6867,6793
000716,黑芝麻,0,100,281,2,2.790,6874,6811
000717,韶钢松山,0,100,1913,2,5.900,6814,6814
000718,苏宁环球,0,100,384,2,2.870,6872,6859
000719,中原传媒,0,100,82,2,6.820,6873,6689
000720,*ST新能,0,100,140,2,3.000,6796,6521
000721,西安饮食,0,100,538,2,3.950,6873,6808
000722,湖南发展,0,100,103,2,4.950,6874,6811
000723,美锦能源,0,100,1612,2,3.670,6866,6865
000725,京东方Ａ,0,100,20020,2,2.780,6863,6814
000726,鲁 泰Ａ,0,100,86,2,9.160,6808,6808
000727,华东科技,0,100,2058,2,1.310,6874,6681
000728,国元证券,0,100,1908,2,7.080,6869,6751
000729,燕京啤酒,0,100,249,2,5.650,6817,6817
000731,四川美丰,0,100,333,2,4.990,6821,6709
000732,泰禾集团,0,100,325,2,14.880,6874,6762
000733,振华科技,0,100,153,2,11.560,6814,6754
000735,罗 牛 山,0,100,2672,2,8.560,6874,6530
000736,中交地产,0,100,53,2,8.950,6872,6816
000737,*ST南风,0,100,100,2,2.560,6817,6544
000738,航发控制,0,100,237,2,11.990,6871,6809
000739,普洛药业,0,100,260,2,7.250,6873,6710
000750,国海证券,0,100,7031,2,4.260,6874,6720
000751,锌业股份,0,100,370,2,2.910,6874,6804
000752,西藏发展,0,100,680,2,7.600,6864,6816
000753,漳州发展,0,100,131,2,2.650,6867,6544
000755,*ST三维,0,100,79,2,3.600,6873,6814
000756,新华制药,0,100,117,2,5.690,6870,6775
000757,浩物股份,0,100,563,2,5.010,6856,6401
000758,中色股份,0,100,464,2,3.740,6807,6807
000759,中百集团,0,100,226,2,5.440,6874,6804
000760,斯太尔,0,100,1172,2,3.390,6864,6811
000761,本钢板材,0,100,229,2,3.850,6855,6766
000762,西藏矿业,0,100,264,2,7.110,6869,6817
000766,通化金马,0,100,185,2,7.710,6804,6737
000767,漳泽电力,0,100,527,2,2.730,6802,6690
000768,中航飞机,0,100,899,2,14.810,6869,6814
000776,广发证券,0,100,3634,2,12.280,6874,6795
000777,中核科技,0,100,116,2,9.510,6871,6747
000778,新兴铸管,0,100,965,2,4.530,6807,6807
000779,三毛派神,0,100,211,2,8.140,6796,6544
000780,平庄能源,0,100,124,2,3.310,6874,6738
000782,美达股份,0,100,60,2,4.500,6796,6796
000783,长江证券,0,100,2685,2,5.280,6856,6856
000785,武汉中商,0,100,66,2,6.620,6874,6726
000786,北新建材,0,100,713,2,13.990,6873,6804
000788,北大医药,0,100,193,2,5.270,6867,6801
000789,万年青,0,100,1038,2,12.310,6873,6697
000790,泰合健康,0,100,917,2,4.200,6873,6817
000791,甘肃电投,0,100,259,2,4.670,6873,6796
000792,盐湖股份,0,100,654,2,7.330,6872,6817
000793,华闻传媒,0,100,2282,2,2.720,6874,6765
000795,英洛华,0,100,308,2,3.580,6872,6816
000796,凯撒旅游,0,100,135,2,6.110,6817,6817
000797,中国武夷,0,100,189,2,3.830,6874,6831
000798,中水渔业,0,100,50,2,5.070,6866,6802
000799,酒鬼酒,0,100,350,2,16.320,6873,6702
000800,一汽轿车,0,100,396,2,6.180,6869,6769
000801,四川九洲,0,100,256,2,4.190,6789,6718
000802,北京文化,0,100,191,2,9.860,6874,6804
000803,*ST金宇,0,100,14,2,12.680,6816,6633
000806,银河生物,0,100,1178,2,3.970,6817,6817
000807,云铝股份,0,100,1530,2,4.150,6793,6733
000809,铁岭新城,0,100,234,2,2.230,6874,5967
000810,创维数字,0,100,254,2,5.660,6873,6873
000811,冰轮环境,0,100,105,2,4.550,6874,6862
000812,陕西金叶,0,100,1221,2,3.210,6788,6788
000813,德展健康,0,100,194,2,8.580,6874,6547
000815,美利云,0,100,81,2,6.550,6817,6687
000816,*ST慧业,0,100,810,2,1.270,6874,6333
000818,航锦科技,0,100,475,2,8.740,6865,6865
000819,岳阳兴长,0,100,112,2,9.110,6873,6443
000820,神雾节能,0,100,774,2,6.270,6857,6473
000821,京山轻机,0,100,114,2,7.670,6811,6811
000822,山东海化,0,100,387,2,5.010,6872,6688
000823,超声电子,0,100,309,2,5.890,6815,6739
000825,太钢不锈,0,100,2289,2,4.820,6817,6817
000826,启迪桑德,0,100,478,2,10.760,6838,6792
000828,东莞控股,0,100,164,2,6.940,6813,6745
000829,天音控股,0,100,253,2,5.540,6843,6843
000830,鲁西化工,0,100,1538,2,11.700,6821,6802
000831,五矿稀土,0,100,381,2,8.760,6874,6796
000833,粤桂股份,0,100,82,2,4.660,6816,6788
000835,长城动漫,0,100,153,2,3.740,6869,5961
000836,富通鑫茂,0,100,532,2,3.470,6864,6723
000837,秦川机床,0,100,112,2,3.920,6859,6470
000838,财信发展,0,100,121,2,2.920,6864,6814
000839,中信国安,0,100,1292,2,3.000,6823,6804
000848,承德露露,0,100,415,2,7.650,6869,6783
000850,华茂股份,0,100,214,2,3.120,6807,6795
000851,高鸿股份,0,100,280,2,3.680,6873,6873
000852,石化机械,0,100,597,2,9.200,6873,6544
000856,冀东装备,0,100,385,2,10.310,6872,5659
000858,五 粮 液,0,100,1739,2,54.800,6814,6753
000859,国风塑业,0,100,109,2,2.810,6810,6810
000860,顺鑫农业,0,100,562,2,39.170,6874,6713
000861,海印股份,0,100,112,2,2.430,6845,6845
000862,银星能源,0,100,196,2,2.970,6873,6598
000863,三湘印象,0,100,80,2,3.580,6814,6814
000868,安凯客车,0,100,553,2,3.940,6874,6781
000869,张 裕Ａ,0,100,41,2,29.650,6816,6755
000875,吉电股份,0,100,478,2,2.550,6869,6663
000876,新 希 望,0,100,450,2,5.850,6871,6817
000877,天山股份,0,100,712,2,6.930,6872,6796
000878,云南铜业,0,100,371,2,8.310,6814,5795
000880,潍柴重机,0,100,56,2,6.440,6815,6799
000881,中广核技,0,100,64,2,6.990,6859,6816
000882,华联股份,0,100,472,2,2.220,6874,6758
000883,湖北能源,0,100,249,2,3.610,6874,6815
000885,城发环境,0,100,119,2,7.640,6873,6817
000886,海南高速,0,100,399,2,3.670,6874,6836
000887,中鼎股份,0,100,305,2,9.390,6816,6788
000888,峨眉山Ａ,0,100,144,2,5.570,6873,6815
000889,茂业通信,0,100,39,2,12.200,6859,6859
000890,法 尔 胜,0,100,137,2,4.280,6873,6544
000892,欢瑞世纪,0,100,160,2,3.750,6870,6719
000893,*ST东凌,0,100,70,2,5.090,6811,6811
000895,双汇发展,0,100,413,2,23.060,6871,6801
000897,津滨发展,0,100,396,2,2.290,6817,6817
000898,鞍钢股份,0,100,1362,2,5.850,6814,6814
000899,赣能股份,0,100,51,2,3.860,6800,6800
000900,现代投资,0,100,462,2,3.810,6804,6804
000901,航天科技,0,100,239,2,9.060,6817,6817
000902,新洋丰,0,100,285,2,8.920,6865,6806
000903,云内动力,0,100,333,2,2.360,6811,6779
000905,厦门港务,0,100,84,2,5.870,6801,6682
000906,浙商中拓,0,100,91,2,4.880,6873,6810
000908,景峰医药,0,100,117,2,4.040,6809,6809
000909,数源科技,0,100,43,2,6.290,6874,6746
000910,大亚圣象,0,100,200,2,10.050,6874,6863
000911,南宁糖业,0,100,200,2,6.010,6873,6544
000912,*ST天化,0,100,636,2,6.790,6821,6782
000913,钱江摩托,0,100,77,2,8.070,6871,6817
000915,山大华特,0,100,103,2,12.770,6873,6766
000917,电广传媒,0,100,468,2,4.080,6817,6817
000918,嘉凯城,0,100,632,2,7.560,6874,6544
000919,金陵药业,0,100,59,2,6.070,6814,6814
000920,南方汇通,0,100,45,2,5.050,6874,6733
000921,海信家电,0,100,413,2,7.100,6873,6759
000922,*ST佳电,0,100,108,2,6.160,6871,6711
000923,河北宣工,0,100,59,2,11.580,6817,6690
000925,众合科技,0,100,258,2,4.570,6807,6807
000926,福星股份,0,100,472,2,6.360,6874,6811
000927,一汽夏利,0,100,337,2,3.040,6873,6544
000928,中钢国际,0,100,322,2,4.010,6782,6708
000929,兰州黄河,0,100,174,2,5.960,6786,6786
000930,中粮生化,0,100,637,2,8.150,6874,6544
000931,中 关 村,0,100,162,2,5.840,6869,6801
000932,华菱钢铁,0,100,2880,2,7.730,6811,6811
000933,神火股份,0,100,1323,2,4.130,6838,6800
000935,四川双马,0,100,190,2,13.880,6796,6704
000936,华西股份,0,100,236,2,4.440,6872,6817
000937,冀中能源,0,100,554,2,3.950,6867,6740
000938,紫光股份,0,100,240,2,33.450,6811,6753
000939,*ST凯迪,0,100,1215,2,0.970,6873,6561
000948,南天信息,0,100,89,2,8.530,6870,6804
000949,新乡化纤,0,100,185,2,2.480,6872,6725
000950,重药控股,0,100,643,2,5.090,6873,6864
000951,中国重汽,0,100,101,2,10.500,6874,6705
000952,广济药业,0,100,153,2,9.540,6814,6734
000953,ST河化,0,100,89,2,3.990,6874,6633
000955,欣龙控股,0,100,1353,2,3.960,6874,6690
000957,中通客车,0,100,220,2,4.510,6872,6872
000958,东方能源,0,100,227,2,3.020,6874,6782
000959,首钢股份,0,100,316,2,4.030,6865,6544
000960,锡业股份,0,100,575,2,9.710,6869,6817
000961,中南建设,0,100,897,2,5.260,6859,6767
000962,东方钽业,0,100,299,2,6.260,6870,6544
000963,华东医药,0,100,347,2,37.480,6873,6808
000965,天保基建,0,100,194,2,3.800,6817,6817
000966,长源电力,0,100,122,2,2.540,6815,6544
000967,盈峰环境,0,100,241,2,6.150,6821,6806
000968,蓝焰控股,0,100,288,2,12.920,6872,6572
000969,安泰科技,0,100,200,2,4.350,6870,6816
000970,中科三环,0,100,343,2,7.350,6873,6732
000971,高升控股,0,100,838,2,3.720,6872,6872
000972,*ST中基,0,100,89,2,2.510,6811,5290
000973,佛塑科技,0,100,270,2,3.080,6811,6726
000975,银泰资源,0,100,476,2,8.070,6873,6814
000976,华铁股份,0,100,298,2,3.770,6869,6544
000977,浪潮信息,0,100,2314,2,17.640,6862,6706
000978,桂林旅游,0,100,76,2,5.200,6856,6816
000979,中弘股份,0,100,12392,2,0.740,6816,6693
000980,众泰汽车,0,100,528,2,4.440,6873,6821
000981,银亿股份,0,100,467,2,5.630,6836,6737
000982,*ST 中绒,0,100,539,2,1.180,6820,6298
000983,西山煤电,0,100,1019,2,6.400,6863,6760
000985,大庆华科,0,100,32,2,12.400,6874,6731
000987,越秀金控,0,100,348,2,7.680,6873,6873
000988,华工科技,0,100,500,2,11.260,6872,6738
000989,九 芝 堂,0,100,937,2,10.380,6786,6786
000990,诚志股份,0,100,106,2,12.970,6866,6783
000993,闽东电力,0,100,55,2,4.290,6816,6664
000995,*ST皇台,0,100,32,2,5.060,6815,6327
000996,中国中期,0,100,477,2,7.980,6816,6693
000997,新 大 陆,0,100,240,2,13.310,6867,6845
000998,隆平高科,0,100,280,2,12.520,6821,6814
000999,华润三九,0,100,137,2,22.060,6870,6737
001696,宗申动力,0,100,117,2,4.400,6874,6816
001896,豫能控股,0,100,200,2,2.920,6817,6702
001965,招商公路,0,100,99,2,8.180,6814,6814
001979,招商蛇口,0,100,1261,2,18.470,6870,6807
002001,新 和 成,0,100,762,2,14.200,6873,6809
002002,鸿达兴业,0,100,1384,2,2.970,6824,6824
002003,伟星股份,0,100,86,2,7.080,6873,6844
002004,华邦健康,0,100,248,2,4.580,6855,6816
002005,德豪润达,0,100,704,2,2.230,6816,6556
002006,精功科技,0,100,312,2,4.950,6873,6725
002007,华兰生物,0,100,809,2,37.100,6872,6813
002008,大族激光,0,100,1480,2,30.280,6870,6856
002009,天奇股份,0,100,240,2,7.250,6870,6807
002010,传化智联,0,100,101,2,8.780,6807,6755
002011,盾安环境,0,100,1639,2,4.290,6870,6807
002012,凯恩股份,0,100,525,2,3.800,6872,6800
002013,中航机电,0,100,926,2,8.190,6873,6817
002014,永新股份,0,100,68,2,5.590,6865,6786
002015,霞客环保,0,100,125,2,4.950,6872,6810
002016,世荣兆业,0,100,686,2,9.370,6874,6758
002017,东信和平,0,100,51,2,5.170,6874,6790
002018,*ST华信,0,100,1130,2,0.990,6817,6363
002019,亿帆医药,0,100,389,2,9.880,6873,6836
002020,京新药业,0,100,314,2,10.000,6870,6807
002021,中捷资源,0,100,608,2,2.810,6810,6810
002022,科华生物,0,100,133,2,9.940,6872,6811
002023,海特高新,0,100,850,2,8.380,6873,6352
002024,苏宁易购,0,100,1522,2,11.990,6817,6817
002025,航天电器,0,100,207,2,26.200,6873,6745
002026,山东威达,0,100,154,2,4.960,6870,6814
002027,分众传媒,0,100,4387,2,7.080,6815,6815
002028,思源电气,0,100,340,2,10.450,6869,6808
002029,七 匹 狼,0,100,179,2,6.070,6808,6808
002030,达安基因,0,100,349,2,12.140,6858,6811
002031,巨轮智能,0,100,249,2,1.840,6815,6815
002032,苏 泊 尔,0,100,75,2,48.840,6871,6865
002033,丽江旅游,0,100,101,2,5.720,6874,6733
002034,旺能环境,0,100,444,2,12.980,6873,6808
002035,华帝股份,0,100,752,2,8.660,6870,6824
002036,联创电子,0,100,339,2,8.660,6869,6814
002037,久联发展,0,100,104,2,7.050,6869,6741
002038,双鹭药业,0,100,335,2,26.880,6871,6815
002039,黔源电力,0,100,83,2,12.430,6871,6808
002040,南 京 港,0,100,108,2,7.850,6871,6758
002041,登海种业,0,100,245,2,5.440,6874,6814
002042,华孚时尚,0,100,2449,2,4.610,6810,6810
002043,兔 宝 宝,0,100,432,2,5.320,6869,6808
002044,美年健康,0,100,1172,2,13.420,6871,6871
002045,国光电器,0,100,470,2,4.110,6871,6807
002046,轴研科技,0,100,75,2,6.070,6873,6809
002047,宝鹰股份,0,100,305,2,6.260,6872,6761
002048,宁波华翔,0,100,159,2,9.290,6814,6814
002049,紫光国微,0,100,910,2,30.080,6874,6810
002050,三花智控,0,100,1053,2,11.580,6836,6836
002051,中工国际,0,100,403,2,10.500,6871,6843
002052,同洲电子,0,100,544,2,3.530,6869,6815
002053,云南能投,0,100,34,2,7.040,6870,6712
002054,德美化工,0,100,430,2,4.640,6814,6814
002055,得润电子,0,100,374,2,9.730,6874,6811
002056,横店东磁,0,100,838,2,5.080,6871,6815
002057,中钢天源,0,100,106,2,5.840,6855,6855
002058,威 尔 泰,0,100,72,2,9.140,6814,6814
002059,云南旅游,0,100,60,2,5.100,6809,6733
002060,粤 水 电,0,100,169,2,2.710,6870,6808
002061,浙江交科,0,100,395,2,8.400,6869,6817
002062,宏润建设,0,100,56,2,3.750,6874,6809
002063,远光软件,0,100,379,2,5.160,6873,6859
002064,华峰氨纶,0,100,200,2,4.040,6874,6808
002065,东华软件,0,100,1490,2,7.100,6816,6816
002066,瑞泰科技,0,100,172,2,6.940,6872,6814
002067,景兴纸业,0,100,392,2,3.090,6870,6813
002068,黑猫股份,0,100,236,2,6.770,6871,6795
002069,獐子岛,0,100,166,2,3.190,6874,6809
002071,长城影视,0,100,549,2,4.460,6871,6816
002072,凯瑞德,0,100,1088,2,6.400,6872,6810
002073,软控股份,0,100,245,2,4.560,6816,6816
002074,国轩高科,0,100,860,2,12.160,6873,6816
002075,沙钢股份,0,100,997,2,16.090,6865,6821
002076,雪 莱 特,0,100,727,2,3.050,6866,6816
002077,大港股份,0,100,377,2,3.640,6870,6684
002078,太阳纸业,0,100,931,2,6.410,6856,6856
002079,苏州固锝,0,100,283,2,4.260,6873,6810
002080,中材科技,0,100,231,2,7.760,6869,6794
002081,金 螳 螂,0,100,428,2,7.840,6874,6815
002082,万邦德,0,100,87,2,7.610,6816,6816
002083,孚日股份,0,100,73,2,5.170,6872,6807
002084,海鸥住工,0,100,123,2,3.720,6866,6866
002085,万丰奥威,0,100,646,2,7.620,6866,6809
002086,东方海洋,0,100,1138,2,4.080,6874,6808
002087,新野纺织,0,100,491,2,3.590,6870,6807
002088,鲁阳节能,0,100,265,2,9.470,6871,6804
002089,新 海 宜,0,100,1015,2,3.000,6870,6817
002090,金智科技,0,100,29,2,14.550,6872,6808
002091,江苏国泰,0,100,336,2,4.790,6874,6810
002092,中泰化学,0,100,630,2,7.410,6869,6802
002093,国脉科技,0,100,216,2,6.030,6873,6811
002094,青岛金王,0,100,514,2,4.890,6874,6837
002095,生 意 宝,0,100,221,2,21.910,6872,6814
002096,南岭民爆,0,100,67,2,5.070,6871,6755
002097,山河智能,0,100,393,2,5.490,6870,6865
002098,浔兴股份,0,100,854,2,6.010,6817,6817
002099,海翔药业,0,100,401,2,4.460,6864,6816
002100,天康生物,0,100,215,2,3.960,6873,6856
002101,广东鸿图,0,100,72,2,7.110,6814,6764
002102,ST冠福,0,100,3848,2,1.550,6869,6755
002103,广博股份,0,100,244,2,3.920,6815,6815
002104,恒宝股份,0,100,216,2,5.140,6814,6814
002105,信隆健康,0,100,84,2,3.670,6874,6730
002106,莱宝高科,0,100,306,2,5.710,6872,6808
002107,沃华医药,0,100,32,2,6.300,6775,6691
002108,沧州明珠,0,100,459,2,4.040,6867,6804
002109,兴化股份,0,100,293,2,3.680,6814,6814
002110,三钢闽光,0,100,1035,2,17.150,6873,6816
002111,威海广泰,0,100,71,2,9.190,6837,6809
002112,三变科技,0,100,576,2,6.880,6874,6816
002113,天润数娱,0,100,2123,2,4.020,6874,6816
002114,罗平锌电,0,100,170,2,6.880,6866,6663
002115,三维通信,0,100,282,2,7.950,6864,6864
002116,中国海诚,0,100,64,2,6.560,6870,6811
002117,东港股份,0,100,128,2,12.060,6867,6803
002118,紫鑫药业,0,100,879,2,4.410,6873,6803
002119,康强电子,0,100,39,2,8.610,6873,6807
002120,韵达股份,0,100,101,2,32.160,6873,6814
002121,科陆电子,0,100,294,2,4.560,6873,6873
002122,*ST天马,0,100,690,2,1.560,6870,6815
002123,梦网集团,0,100,242,2,7.050,6873,6838
002124,天邦股份,0,100,359,2,5.090,6815,6815
002125,湘潭电化,0,100,128,2,7.120,6872,6599
002126,银轮股份,0,100,157,2,6.970,6874,6759
002127,南极电商,0,100,893,2,7.110,6869,6810
002128,露天煤业,0,100,545,2,8.120,6795,6795
002129,中环股份,0,100,1995,2,5.590,6810,6801
